person_id,name,birth_date,death_date,birth_month,birth_day,death_month,death_day,age_at_death_days,age_at_death_years,gender,occupation,birthday_distance,decade
Q108792839,Abock Busup,1976-12-04,2021-10-03,12,4,10,3,16374,44.8,male,,-62,2020.0
Q19726072,Gunawan Maryanto,1976-04-10,2021-10-06,4,10,10,6,16615,45.5,male,,179,2020.0
Q123056905,Amran Sutan Sidi Sulaiman,1929-09-20,2021-10-06,9,20,10,6,33619,92.0,male,,16,2020.0
Q108979726,Achmad Rizal Zakaria,1963-04-23,2021-10-08,4,23,10,8,21353,58.5,male,,168,2020.0
Q16180493,Heldy Djafar,1947-06-11,2021-10-10,6,11,10,10,27150,74.3,female,,121,2020.0
Q25460776,Ahzam B. Razif,1947-03-20,2021-10-17,3,20,10,17,27240,74.6,male,,-154,2020.0
Q109258040,Raja Bonaran Situmeang,1962-12-07,2021-10-22,12,7,10,22,21504,58.9,male,,-46,2020.0
Q6956873,Nabiel Makarim,1945-11-09,2021-10-22,11,9,10,22,27741,76.0,male,,-18,2020.0
Q109227261,Muhammad Hudori,1968-04-05,2021-10-24,4,5,10,24,19560,53.6,male,,-163,2020.0
Q13097278,Sudi Silalahi,1949-07-13,2021-10-25,7,13,10,25,26402,72.3,male,,104,2020.0
Q9051722,Oddie Agam,1953-03-19,2021-10-27,3,19,10,27,25059,68.6,male,,-143,2020.0
Q16164552,Ahmad Fahmi Zamzam,1959-06-09,2021-10-30,6,9,10,30,22789,62.4,male,,143,2020.0
Q115940942,Frieda Callebaut,1939-10-07,2021-11-01,10,7,11,1,29976,82.1,female,,25,2020.0
Q109433733,Julie Sutardjana,1922-05-25,2021-11-02,5,25,11,2,36321,99.4,female,,161,2020.0
Q109388753,Hanna Kirana,2003-04-23,2021-11-02,4,23,11,2,6768,18.5,female,,-172,2020.0
Q85988678,Amiruddin Inoed,1943-07-29,2021-11-03,7,29,11,3,28587,78.3,male,,97,2020.0
Q12523634,Vanessa Angel,1993-12-21,2021-11-04,12,21,11,4,10180,27.9,female,,-47,2020.0
Q19748489,Stephen Suleeman,1954-03-17,2021-11-08,3,17,11,8,24708,67.6,male,,-129,2020.0
Q16162516,Abdul Wahab Dalimunthe,1939-01-10,2021-11-08,1,10,11,8,30253,82.8,male,,-63,2020.0
Q12470933,Agus Hamdani,1970-07-04,2021-11-11,7,4,11,11,18758,51.4,male,,130,2020.0
Q12508912,Rony Dozer,1975-08-20,2021-11-11,8,20,11,11,16885,46.2,male,,83,2020.0
Q16187454,Jusuf Serang Kasim,1944-02-02,2021-11-12,2,2,11,12,28408,77.8,male,,-82,2020.0
Q12499361,Muhammad Idris Luthfi,1965-01-23,2021-11-15,1,23,11,15,20750,56.8,male,,-69,2020.0
Q105825186,Max Sopacua,1946-03-02,2021-11-17,3,2,11,17,27654,75.7,male,,-105,2020.0
Q544645,Verawaty Wiharjo,1957-10-01,2021-11-21,10,1,11,21,23427,64.1,female,,51,2020.0
Q46251830,Leane Suniar,1948-02-04,2021-11-21,2,4,11,21,26954,73.8,female,,-75,2020.0
Q20426392,Bens Leo,1952-08-08,2021-11-29,8,8,11,29,25315,69.3,male,,113,2020.0
Q12505909,Poedjono Pranyoto,1936-08-06,2021-12-02,8,6,12,2,31164,85.3,male,,118,2020.0
Q115595636,Novia Widyasari,1998-11-04,2021-12-02,11,4,12,2,8429,23.1,female,,28,2020.0
Q16182171,Idang Rasjidi,1958-04-26,2021-12-04,4,26,12,4,23233,63.6,male,,-143,2020.0
Q17410890,Oded Muhammad Danial,1962-10-15,2021-12-10,10,15,12,10,21606,59.2,male,,56,2020.0
Q16188366,Abraham Lunggana,1959-07-24,2021-12-14,7,24,12,14,22789,62.4,male,,143,2020.0
Q110196742,Rusmono,1943-09-10,2021-12-16,9,10,12,16,28587,78.3,male,,97,2020.0
Q12525329,Yudhi Wahyuni,1955-10-05,2021-12-17,10,5,12,17,24180,66.2,male,,73,2020.0
Q85991673,Imam S. Arifin,1960-11-19,2021-12-17,11,19,12,17,22308,61.1,male,,28,2020.0
Q10860370,Frans Lebu Raya,1960-05-18,2021-12-19,5,18,12,19,22495,61.6,male,,-150,2020.0
Q96776970,Dian Sumeler,1931-12-27,2021-12-22,12,27,12,22,32868,90.0,female,,-5,2020.0
Q12487912,Jimmy Gideon,1963-09-22,2021-12-26,9,22,12,26,21280,58.3,male,,95,2020.0
Q114351628,Kamanto Sunarto,1941-07-03,2021-12-26,7,3,12,26,29396,80.5,,,176,2020.0
Q110291579,Caliadi,1964-12-31,2021-12-28,12,31,12,28,20816,57.0,male,,-3,2020.0
Q12500773,Nindy Ellesse,1967-04-16,2022-01-02,4,16,1,2,19985,54.7,female,,-104,2020.0
Q12482285,Edmon Ilyas,1956-09-05,2022-01-06,9,5,1,6,23864,65.3,male,,123,2020.0
Q109541317,Sudir Santoso,1962-02-04,2022-01-09,2,4,1,9,21889,59.9,male,,-26,2020.0
Q25469690,Johan Anuar,1965-08-07,2022-01-10,8,7,1,10,20610,56.4,male,,156,2020.0
Q110584453,Adi Andojo Soetjipto,1932-04-11,2022-01-12,4,11,1,12,32783,89.8,male,,-89,2020.0
Q109439669,Abdul Sajid Tamrin,1952-11-20,2022-01-13,11,20,1,13,25256,69.1,male,,54,2020.0
Q112365336,Fathiyah Hamka,1947-09-15,2022-01-16,9,15,1,16,27152,74.3,female,,123,2020.0
Q123738987,Abdurrahman bin Husin bin Abdullah Fakhir Assegaf,1956-10-24,2022-01-20,10,24,1,20,23829,65.2,male,,88,2020.0
Q131909687,Matt White,2009-12-21,2022-01-23,12,21,1,23,4416,12.1,,,33,2020.0
Q12486768,Iriantine Karnaya,1950-01-09,2022-01-28,1,9,1,28,26317,72.1,female,,19,2020.0
Q12525319,Younky Soewarno,1956-05-15,2022-02-10,5,15,2,10,24012,65.7,male,,-94,2020.0
Q1441813,Francis Xavier Sudartanta Hadisumarta,1932-12-13,2022-02-12,12,13,2,12,32568,89.2,male,,61,2020.0
Q909047,Dorce Gamalama,1963-07-21,2022-02-16,7,21,2,16,21395,58.6,trans woman,,-155,2020.0
Q12500937,Novi Amelia,1987-12-01,2022-02-16,12,1,2,16,12496,34.2,female,,77,2020.0
Q12499378,Muhammad Said,1936-09-08,2022-02-16,9,8,2,16,31207,85.4,male,,161,2020.0
Q117021505,Kadirun Atmaja,1959-10-09,2022-02-16,10,9,2,16,22776,62.4,male,,130,2020.0
Q16213866,Ahmad Zulkifli Lubis,1971-02-23,2022-02-17,2,23,2,17,18622,51.0,male,,-6,2020.0
Q12502555,Pandji Wisaksana,1925-06-27,2022-02-24,6,27,2,24,35306,96.7,male,,-123,2020.0
Q109323612,Yus Yunus,1962-09-19,2022-02-25,9,19,2,25,21709,59.4,male,,159,2020.0
Q12485589,Herman Abdullah,1950-07-18,2022-02-27,7,18,2,27,26157,71.6,male,,-141,2020.0
Q25468529,Ahmad Pairin,1950-01-12,2022-02-27,1,12,2,27,26344,72.1,male,,46,2020.0
Q112587371,Simon PS,1940-08-03,2022-02-27,8,3,2,27,29793,81.6,male,,-157,2020.0
Q12472461,Arifin Panigoro,1945-03-14,2022-02-28,3,14,2,28,28110,77.0,male,,-14,2020.0
Q12482676,F.X. Arif Adimoelja,1933-10-10,2022-03-01,10,10,3,1,32284,88.4,male,,142,2020.0
Q25466161,Indra Yasin,1954-06-28,2022-03-03,6,28,3,3,24720,67.7,male,,-117,2020.0
Q61118224,Suroso Hadi Siswoyo,1962-01-02,2022-03-06,1,2,3,6,21978,60.2,,,63,2020.0
Q12482300,Edy Yusuf,1955-12-04,2022-03-08,12,4,3,8,24201,66.3,male,,94,2020.0
Q12485762,Hilman Hariwijaya,1964-08-25,2022-03-09,8,25,3,9,21015,57.5,male,,-169,2020.0
Q25465748,Wellington Lod Wenda,1954-11-18,2022-03-11,11,18,3,11,24585,67.3,,,113,2020.0
Q98115354,Jacobus Luna,1941-12-12,2022-03-11,12,12,3,11,29309,80.2,male,,89,2020.0
Q113170779,Anas Sutan Jamaris,1933-08-08,2022-03-11,8,8,3,11,32357,88.6,male,,-150,2020.0
Q17411235,Samsul Ashar,1961-09-16,2022-03-13,9,16,3,13,22093,60.5,male,,178,2020.0
Q136768703,Suciati Saliman,1952-05-20,2022-03-15,5,20,3,15,25501,69.8,,,-66,2020.0
Q16184127,Jacklien Ibo,1990-11-25,2022-03-17,11,25,3,17,11435,31.3,male,,112,2020.0
Q12495693,M. Djali Yusuf,1948-09-08,2022-03-18,9,8,3,18,26854,73.5,male,,-174,2020.0
Q59228630,Budi Tek,1957-10-27,2022-03-18,10,27,3,18,23518,64.4,male,,142,2020.0
Q96987648,Muhammad Nur,1978-04-21,2022-03-21,4,21,3,21,16040,43.9,male,,-31,2020.0
Q19725777,Roni Galoeng,1981-12-22,2022-03-24,12,22,3,24,14702,40.3,male,,92,2020.0
Q61119215,Yonas Pareira,1936-09-24,2022-03-24,9,24,3,24,31227,85.5,,,181,2020.0
Q123308132,Ichsan Firdaus,1976-04-21,2022-03-27,4,21,3,27,16776,45.9,male,,-25,2020.0
Q12495491,Lucky Andreono,1980-04-16,2022-03-29,4,16,3,29,15322,41.9,male,,-18,2020.0
Q85995363,Zainal Abidin,1974-08-28,2022-03-30,8,28,3,30,17381,47.6,male,,-151,2020.0
Q28724537,Dinar,1954-08-22,2022-03-31,8,22,3,31,24693,67.6,,,-144,2020.0
Q97228499,Burhan Magenda,1946-08-12,2022-04-04,8,12,4,4,27629,75.6,male,,-130,2020.0
Q28724515,Richard Oh,1959-10-30,2022-04-07,10,30,4,7,22805,62.4,male,,159,2020.0
Q12485910,Hudarni Rani,1950-11-20,2022-04-08,11,20,4,8,26072,71.4,male,,139,2020.0
Q12506189,Ponirin Meka,1956-02-02,2022-04-10,2,2,4,10,24174,66.2,male,,67,2020.0
Q25469608,Ona Sutra,1954-12-31,2022-04-12,12,31,4,12,24574,67.3,male,,102,2020.0
Q123523266,Herson Mayulu,1959-10-17,2022-04-17,10,17,4,17,22828,62.5,male,,182,2020.0
Q12486874,Ito Warsito,1961-11-20,2022-04-28,11,20,4,28,22074,60.4,male,,159,2020.0
Q16188691,Markum Singodimejo,1945-08-16,2022-04-30,8,16,4,30,28016,76.7,male,,-108,2020.0
Q12498500,Mieke Wijaya,1940-03-17,2022-05-03,3,17,5,3,29997,82.1,female,,47,2020.0
Q16188244,Lily Chodidjah Wahid,1948-05-04,2022-05-09,5,4,5,9,27033,74.0,female,,5,2020.0
Q97228369,Widjojo Soejono,1928-05-09,2022-05-11,5,9,5,11,34335,94.0,male,,2,2020.0
Q17410788,Muhammad Taufiq Mukri,1952-12-21,2022-05-15,12,21,5,15,25347,69.4,male,,145,2020.0
Q12486881,Ivo Nilakreshna,1940-01-31,2022-05-20,1,31,5,20,30060,82.3,female,,109,2020.0
Q88864320,Achmad Yurianto,1962-03-11,2022-05-21,3,11,5,21,21986,60.2,male,,71,2020.0
Q112124220,Bonar Sianturi,1945-06-18,2022-05-22,6,18,5,22,28097,76.9,male,,-27,2020.0
Q12501174,Oemarsono,1940-05-03,2022-05-22,5,3,5,22,29969,82.1,male,,19,2020.0
Q12482223,Dwi Ery Santoso,1957-09-21,2022-05-25,9,21,5,25,23622,64.7,male,,-119,2020.0
Q112605000,Emmeril Kahn Mumtadz,1999-06-25,2022-05-26,6,25,5,26,8371,22.9,male,,-30,2020.0
Q2649325,Ahmad Syafi'i Maarif,1935-05-31,2022-05-27,5,31,5,27,31773,87.0,male,,-4,2020.0
Q12493881,Langit Kresna Hariadi,1959-02-24,2022-05-30,2,24,5,30,23106,63.3,male,,95,2020.0
Q108902733,Andi Rudiyanto Asapa,1957-05-26,2022-05-30,5,26,5,30,23745,65.0,male,,4,2020.0
Q112174363,Ramses Ohee,1931-10-10,2022-05-30,10,10,5,30,33105,90.6,male,,-133,2020.0
Q112310147,John Pangkey,1950-05-08,2022-06-06,5,8,6,6,26327,72.1,male,,29,2020.0
Q109432648,W.T.P. Simarmata,1954-07-04,2022-06-17,7,4,6,17,24820,68.0,male,,-17,2020.0
Q112623995,Hermain Okol,1935-10-12,2022-06-17,10,12,6,17,31660,86.7,male,,-117,2020.0
Q17411454,Donny Suhendra,1960-11-09,2022-06-19,11,9,6,19,22502,61.6,male,,-143,2020.0
Q6108912,Rima Melati,1939-08-22,2022-06-23,8,22,6,23,30256,82.8,female,,-60,2020.0
Q120202527,I Ketut Wirdhana,1942-06-10,2022-06-30,6,10,6,30,29240,80.1,,,20,2020.0
Q12521725,Tjahjo Kumolo,1957-12-01,2022-07-01,12,1,7,1,23588,64.6,male,,-153,2020.0
Q65209326,Rachman Djalili,1948-08-07,2022-07-02,8,7,7,2,26992,73.9,male,,-36,2020.0
Q888292,Bob Tutupoly,1939-11-13,2022-07-05,11,13,7,5,30185,82.6,male,,-131,2020.0
Q12482645,Eva Riyanti Hutapea,1952-12-26,2022-07-08,12,26,7,8,25396,69.5,female,,-171,2020.0
Q120202573,Rini S. Bon Bon,1971-03-25,2022-07-10,3,25,7,10,18735,51.3,,,107,2020.0
Q12485317,Harimurti Kridalaksana,1939-12-23,2022-07-11,12,23,7,11,30151,82.5,male,,-165,2020.0
Q19726922,Jemek Supardi,1953-03-14,2022-07-16,3,14,7,16,25326,69.3,,,124,2020.0
Q16179368,Hadi Supeno,1959-04-14,2022-07-17,4,14,7,17,23105,63.3,male,,94,2020.0
Q15839225,Indra Hidayat,1957-08-06,2022-07-18,8,6,7,18,23722,64.9,male,,-19,2020.0
Q16181094,Herry Setianegara,1958-07-17,2022-07-30,7,17,7,30,23389,64.0,male,,13,2020.0
Q7131933,Pantur Silaban,1937-11-11,2022-08-01,11,11,8,1,30944,84.7,male,,-102,2020.0
Q12482270,Eddy Gombloh,1941-08-17,2022-08-04,8,17,8,4,29572,81.0,male,,-13,2020.0
Q112897067,Supiani,1960-10-26,2022-08-04,10,26,8,4,22562,61.8,male,,-83,2020.0
Q115965481,Raden Mas Muhammad Araf Sandika Salihin Yusuf Tanjung,1989-06-18,2022-08-04,6,18,8,4,12100,33.1,male,,47,2020.0
Q20426595,Mangapul Sagala,1956-05-19,2022-08-06,5,19,8,6,24185,66.2,,,79,2020.0
Q138716220,Abdul Manan,1946-01-28,2022-08-14,1,28,8,14,27957,76.5,male,,-167,2020.0
Q12485601,Hermanto Dardak,1957-01-06,2022-08-20,1,6,8,20,23967,65.6,male,,-139,2020.0
Q127372837,Eko Purwanto,1965-03-19,2022-08-30,3,19,8,30,20983,57.4,,,164,2020.0
Q65207950,Achmad Roestandi,1941-03-01,2022-08-30,3,1,8,30,29767,81.5,male,,182,2020.0
Q19726277,Albert Hasibuan,1939-03-25,2022-09-01,3,25,9,1,30476,83.4,male,,160,2020.0
Q12508544,Reza Gunawan,1976-01-21,2022-09-06,1,21,9,6,17030,46.6,male,,-137,2020.0
Q15148949,Hasnan Singodimayan,1931-10-17,2022-09-13,10,17,9,13,33204,90.9,male,,-34,2020.0
Q19724718,Abdul Chaer,1940-11-08,2022-09-13,11,8,9,13,29894,81.8,male,,-56,2020.0
Q31172949,Muh. Djawahir,1954-01-14,2022-09-22,1,14,9,22,25088,68.7,male,,-114,2020.0
Q108889092,Amarullah Nasution,1945-07-29,2022-09-27,7,29,9,27,28184,77.2,male,,60,2020.0
Q115099808,Saniyatun,1946-01-09,2022-09-27,1,9,9,27,28020,76.7,,,-104,2020.0
Q17411521,Syaiful Bakhri,1962-07-20,2022-09-28,7,20,9,28,21985,60.2,male,,70,2020.0
Q109861433,Suwandel Muchtar,1954-11-16,2022-09-28,11,16,9,28,24788,67.9,male,,-49,2020.0
Q12500947,Novyan Samyoga,1967-11-15,2022-10-03,11,15,10,3,20046,54.9,male,,-43,2020.0
Q135996835,Markus Priyo Kushardjono,1957-09-28,2022-10-04,9,28,10,4,23747,65.0,,,6,2020.0
Q115909952,Abdul Salihin Yusuf,1947-11-10,2022-10-14,11,10,10,14,27367,74.9,male,,-27,2020.0
Q107236903,Clerence Chyntia Audry,1994-06-18,2022-10-18,6,18,10,18,10349,28.3,female,,122,2020.0
Q115132150,Linda Claudia Hartono,2012-03-06,2022-10-24,3,6,10,24,3884,10.6,female,,-133,2020.0
Q31173644,Ignatius Tryandono,1960-03-05,2022-10-26,3,5,10,26,22880,62.6,,,-130,2020.0
Q19741746,Sulebar M. Soekarman,1943-07-23,2022-10-28,7,23,10,28,28952,79.3,,,97,2020.0
Q109449949,Arsid,1964-08-25,2022-10-30,8,25,10,30,21250,58.2,male,,66,2020.0
Q109541675,Lucky Sondakh,1944-09-24,2022-10-30,9,24,10,30,28525,78.1,male,,36,2020.0
Q745917,Filep Karma,1959-08-15,2022-11-01,8,15,11,1,23089,63.2,male,,78,2020.0
Q12473895,Bambang Subianto,1945-01-10,2022-11-04,1,10,11,4,28422,77.8,male,,-67,2020.0
Q131596843,Justian Suhandinata,1946-11-20,2022-11-04,11,20,11,4,27743,76.0,male,,-16,2020.0
Q116445779,Kamardi Thalut,1934-07-31,2022-11-07,7,31,11,7,32241,88.3,male,,99,2020.0
Q12525486,Zuiyen Rais,1940-12-13,2022-11-10,12,13,11,10,29917,81.9,male,,-33,2020.0
Q136008511,Jantje Wowiling Sajow,1962-01-14,2022-11-10,1,14,11,10,22215,60.8,,,-65,2020.0
Q72982690,Shaleh Muhamad Aldjufri,1967-02-07,2022-11-11,2,7,11,11,20366,55.8,male,,-88,2020.0
Q116180553,Asep Effendi,1963-04-28,2022-11-11,4,28,11,11,21747,59.5,,,-168,2020.0
Q13092891,Edi Sedyawati,1938-10-23,2022-11-12,10,23,11,12,30701,84.1,female,,20,2020.0
Q12472423,Ari Hernanto Soemarno,1948-12-14,2022-11-13,12,14,11,13,26997,73.9,male,,-31,2020.0
Q115965444,Rina Hanifah Salihin Tanjung,1971-05-16,2022-11-16,5,16,11,16,18812,51.5,female,,-181,2020.0
Q12509003,Rudy Salam,1948-12-03,2022-11-18,12,3,11,18,27013,74.0,male,,-15,2020.0
Q28723742,Bambang Suranto,1952-10-06,2022-11-22,10,6,11,22,25614,70.1,,,47,2020.0
Q115371744,Ki Joko Bodo,1964-02-17,2022-11-22,2,17,11,22,21463,58.8,male,,-87,2020.0
Q12520112,Taufik Kurniawan,1967-11-22,2022-11-24,11,22,11,24,20091,55.0,male,,2,2020.0
Q19740466,Soni Farid Maulana,1962-02-19,2022-11-27,2,19,11,27,22196,60.8,male,,-84,2020.0
Q12482887,Ferry Mursyidan Baldan,1961-06-16,2022-12-02,6,16,12,2,22449,61.5,male,,169,2020.0
Q25464957,Damayanti Wisnu Putranti,1970-11-02,2022-12-04,11,2,12,4,19025,52.1,female,,32,2020.0
Q108738231,Rangga Sasana,1967-09-12,2022-12-07,9,12,12,7,20175,55.2,male,,86,2020.0
Q12508419,Remy Sylado,1945-07-12,2022-12-12,7,12,12,12,28277,77.4,male,,153,2020.0
Q15138876,Khatib Pahlawan Kayo,1947-03-17,2022-12-12,3,17,12,12,27664,75.7,male,,-95,2020.0
Q20278489,Otis Pamutih,1946-12-14,2022-12-14,12,14,12,14,27759,76.0,male,,0,2020.0
Q136788623,I Made Suwendha,1942-02-11,2022-12-18,2,11,12,18,29530,80.8,,,-55,2020.0
Q7631933,Subroto,1923-09-19,2022-12-20,9,19,12,20,36252,99.3,male,,92,2020.0
Q11108578,Aminah Cendrakasih,1938-01-29,2022-12-21,1,29,12,21,31007,84.9,female,,-39,2020.0
Q17411199,Ridwan Saidi,1942-07-02,2022-12-25,7,2,12,25,29396,80.5,male,,176,2020.0
Q2548260,Wang Wenjiao,1933-11-22,2022-12-25,11,22,12,25,32540,89.1,male,,33,2020.0
Q19740640,Sri Parmini,1956-09-12,2022-12-30,9,12,12,30,24215,66.3,female,,109,2020.0
Q25465407,Hasanuddin Beruh,1952-09-13,2023-01-07,9,13,1,7,25683,70.3,,,116,2020.0
Q17411257,Sani Lupias Abdurachman,1922-11-25,2023-01-13,11,25,1,13,36574,100.1,male,,49,2020.0
Q16174665,Dicky Wainal Usman,1957-04-28,2023-01-14,4,28,1,14,24002,65.7,male,,-104,2020.0
Q12498747,Mohamad Prakosa,1960-03-04,2023-01-17,3,4,1,17,22964,62.9,male,,-46,2020.0
Q16183446,Iravati M. Sudiarso,1937-09-28,2023-01-18,9,28,1,18,31158,85.3,female,,112,2020.0
Q116275667,Andi Rasdiyanah Amir,1935-09-08,2023-01-19,9,8,1,19,31910,87.4,female,,133,2020.0
Q25466183,Bambang Musyawardana,1958-09-28,2023-01-20,9,28,1,20,23490,64.3,male,,114,2020.0
Q116451858,Taufikurrahman Saleh,1949-09-04,2023-01-20,9,4,1,20,26801,73.4,male,,138,2020.0
Q56389817,Rohadi Widodo,1973-04-01,2023-01-24,4,1,1,24,18195,49.8,,,-67,2020.0
Q34448054,Aming Prayitno,1943-06-03,2023-01-24,6,3,1,24,29090,79.6,,,-130,2020.0
Q65211830,Lieus Sungkharisma,1959-10-11,2023-01-25,10,11,1,25,23117,63.3,,,106,2020.0
Q116505631,Mesir Suryadi,1943-02-17,2023-01-26,2,17,1,26,29198,79.9,male,,-22,2020.0
Q16184716,Jinadhammo,1944-09-03,2023-01-26,9,3,1,26,28634,78.4,male,,145,2020.0
Q25462880,Amru Daulay,1939-10-18,2023-01-28,10,18,1,28,30418,83.3,male,,102,2020.0
Q4889971,Benny Dollo,1950-09-22,2023-02-01,9,22,2,1,26430,72.4,male,,132,2020.0
Q105975950,Shinta Ratri,1962-06-05,2023-02-01,6,5,2,1,22156,60.7,trans woman,,-124,2020.0
Q116764907,Nugraha Besoes,1941-07-04,2023-02-06,7,4,2,6,29802,81.6,male,,-148,2020.0
Q25465393,Teuku Sama Indra,1964-04-24,2023-02-07,4,24,2,7,21473,58.8,male,,-76,2020.0
Q19753041,Zaenal Maarif,1955-09-14,2023-02-15,9,14,2,15,24626,67.4,male,,154,2020.0
Q120203499,Ogud Tomtam,1948-02-04,2023-02-19,2,4,2,19,27409,75.0,,,15,2020.0
Q116867882,Husnie Hentihu,1950-08-20,2023-02-20,8,20,2,20,26482,72.5,male,,-181,2020.0
Q49251777,Sumartono,1939-03-17,2023-02-21,3,17,2,21,30657,83.9,,,-24,2020.0
Q116879554,J. B. Kristiadi,1946-05-04,2023-02-21,5,4,2,21,28052,76.8,male,,-72,2020.0
Q19726221,Handry TM,1963-09-23,2023-02-24,9,23,2,24,21704,59.4,male,,154,2020.0
Q85952531,I Gede Gita Purnama,1985-10-29,2023-02-25,10,29,2,25,13633,37.3,male,,119,2020.0
Q85988565,Akisropi Ayub,1957-08-07,2023-02-25,8,7,2,25,23943,65.6,,,-163,2020.0
Q12471498,Ali Yafie,1926-09-01,2023-02-25,9,1,2,25,35241,96.5,male,,177,2020.0
Q12507566,RTM Sutamihardja,1939-02-03,2023-02-27,2,3,2,27,30705,84.1,male,,24,2020.0
Q114060402,Az Zahra Putri Dania,2004-07-28,2023-02-27,7,28,2,27,6788,18.6,female,,-151,2020.0
Q4833142,Azwar Anas,1931-08-02,2023-03-05,8,2,3,5,33453,91.6,male,,-150,2020.0
Q12486308,Ikranagara,1943-09-19,2023-03-06,9,19,3,6,29023,79.5,male,,168,2020.0
Q20426448,Djoko Sarwoko,1942-12-21,2023-03-08,12,21,3,8,29297,80.2,male,,77,2020.0
Q968310,Lily Yulianti Farid,1971-07-16,2023-03-09,7,16,3,9,18864,51.6,female,,-129,2020.0
Q109439749,Rahmat Saptono,1968-07-23,2023-03-11,7,23,3,11,19954,54.6,,,-134,2020.0
Q12500875,Nomo Koeswoyo,1938-01-21,2023-03-15,1,21,3,15,31099,85.1,male,,53,2020.0
Q12500074,Nani Widjaja,1944-11-10,2023-03-16,11,10,3,16,28615,78.3,female,,126,2020.0
Q31498225,Carolina Rieuwpassa,1949-02-07,2023-03-16,2,7,3,16,27065,74.1,female,,37,2020.0
Q25462958,Leo Bona Lubis,1968-04-27,2023-03-17,4,27,3,17,20047,54.9,,,-41,2020.0
Q56394511,Zulkarnaini Hamzah,1962-12-31,2023-03-17,12,31,3,17,21991,60.2,,,76,2020.0
Q69831001,Syabda Perkasa Belawa,2001-08-25,2023-03-20,8,25,3,20,7877,21.6,male,,-158,2020.0
Q26236901,Novie Chandra,1963-11-30,2023-03-25,11,30,3,25,21665,59.3,male,,115,2020.0
Q19729853,Nyono Wihandoko,1962-11-08,2023-03-25,11,8,3,25,22052,60.4,,,137,2020.0
Q16166149,Alis Marajo,1946-06-23,2023-03-28,6,23,3,28,28037,76.8,male,,-87,2020.0
Q28723826,Ahyar Abduh,1960-10-20,2023-04-04,10,20,4,4,22811,62.5,,,166,2020.0
Q19724364,Boenjamin Setiawan,1933-09-23,2023-04-04,9,23,4,4,32700,89.5,male,,-172,2020.0
Q96989076,Muhammad Rapsel Ali,1971-05-06,2023-04-09,5,6,4,9,18966,51.9,male,,-27,2020.0
Q122523222,Roland David Hanks,1969-09-24,2023-04-09,9,24,4,9,19555,53.5,male,,-168,2020.0
Q59261360,Armindo Soares Mariano,1947-01-30,2023-04-13,1,30,4,13,27832,76.2,male,,73,2020.0
Q126285719,Bungaran Antonius Simanjuntak,1941-06-24,2023-04-18,6,24,4,18,29883,81.8,male,,-67,2020.0
Q19747584,Carlo Saba,1968-01-05,2023-04-19,1,5,4,19,20193,55.3,male,,104,2020.0
Q17410901,Iqbal Pakula,1977-02-21,2023-04-25,2,21,4,25,16864,46.2,male,,63,2020.0
Q86449997,Setiawan Sabana,1951-05-10,2023-04-27,5,10,4,27,26285,72.0,male,,-13,2020.0
Q127986,David Jacobs,1977-06-21,2023-04-28,6,21,4,28,16747,45.9,male,,-54,2020.0
Q13091459,Achmad Sujudi,1941-04-11,2023-05-02,4,11,5,2,29971,82.1,male,,21,2020.0
Q19747456,Razie Yahya,1930-09-11,2023-05-03,9,11,5,3,33837,92.6,male,,-131,2020.0
Q25468621,Achmad Mubarok,1945-12-15,2023-05-04,12,15,5,4,28264,77.4,male,,140,2020.0
Q130356975,Maisyah Amien,1932-08-31,2023-05-05,8,31,5,5,33119,90.7,female,,-118,2020.0
Q109450152,Paulus Moa,1940-09-10,2023-05-06,9,10,5,6,30188,82.7,male,,-127,2020.0
Q120202509,Imran Duru,1957-03-11,2023-05-07,3,11,5,7,24163,66.2,,,57,2020.0
Q12520111,Taufik Imansyah,1979-07-16,2023-05-11,7,16,5,11,16005,43.8,male,,-66,2020.0
Q12470642,Achiel Nasrun,1950-10-29,2023-05-12,10,29,5,12,26493,72.5,male,,-170,2020.0
Q16180355,Hasanudin Murad,1957-10-10,2023-05-18,10,10,5,18,23961,65.6,male,,-145,2020.0
Q12482301,Eeng Saptahadi,1958-02-15,2023-05-21,2,15,5,21,23836,65.3,male,,95,2020.0
Q5979721,I Wayan Suweca,1948-12-31,2023-05-23,12,31,5,23,27171,74.4,male,,143,2020.0
Q16162485,Abdul Rozaq Rais,1946-05-05,2023-05-23,5,5,5,23,28142,77.0,male,,18,2020.0
Q118611218,Simon Pinem,1980-05-25,2023-05-23,5,25,5,23,15703,43.0,male,,-2,2020.0
Q108895723,Norbaiti Isran Noor,1969-01-30,2023-05-24,1,30,5,24,19837,54.3,female,,114,2020.0
Q13096807,Sarwono Kusumaatmadja,1943-07-24,2023-05-26,7,24,5,26,29161,79.8,male,,-59,2020.0
Q19744271,Tom Beanal,1947-08-11,2023-05-29,8,11,5,29,27685,75.8,male,,-74,2020.0
Q13096377,Rachmat Djoko Pradopo,1939-11-03,2023-06-01,11,3,6,1,30526,83.6,male,,-155,2020.0
Q12498707,Mochtar Pabottingi,1945-07-17,2023-06-04,7,17,6,4,28446,77.9,male,,-43,2020.0
Q85988945,Asep Adi Saputra,1971-05-11,2023-06-07,5,11,6,7,19020,52.1,,,27,2020.0
